teloss,teacc,epoch,num_neurons,learning_rate
0.4903384177548111,82.97,1.0,512.0,0.0001
0.4304551774529135,84.8,2.0,512.0,0.0001
0.41283224788820666,85.42,3.0,512.0,0.0001
0.38919778063798405,85.9,4.0,512.0,0.0001
0.3803703660608097,86.38,5.0,512.0,0.0001
0.3623644046627792,86.9,6.0,512.0,0.0001
0.3683600954379246,86.95,7.0,512.0,0.0001
0.3551295925477508,87.35000000000001,8.0,512.0,0.0001
0.34609278467050786,87.85,9.0,512.0,0.0001
0.3420107893313572,87.89,10.0,512.0,0.0001
0.33448583960153494,87.94999999999999,11.0,512.0,0.0001
0.34236821541740636,87.9,12.0,512.0,0.0001
0.33140280107214193,88.39,13.0,512.0,0.0001
0.3345785349797291,87.98,14.0,512.0,0.0001
0.3285002587897003,88.63,15.0,512.0,0.0001
0.3163936027106206,88.67,16.0,512.0,0.0001
0.32866899574258523,88.37,17.0,512.0,0.0001
0.3135001151614888,89.0,18.0,512.0,0.0001
0.3223836705752998,88.34,19.0,512.0,0.0001
0.31863753763353747,89.01,20.0,512.0,0.0001
