teloss,teacc,epoch,num_neurons,learning_rate
0.41113966504100025,85.21,1.0,2048.0,0.001
0.37757589511430945,86.22999999999999,2.0,2048.0,0.001
0.37619060695551004,86.49,3.0,2048.0,0.001
0.3576967265385731,86.91,4.0,2048.0,0.001
0.35175922854690794,87.81,5.0,2048.0,0.001
0.3346108048205163,87.94999999999999,6.0,2048.0,0.001
0.3345742373234907,88.14999999999999,7.0,2048.0,0.001
0.35403490635999446,88.64999999999999,8.0,2048.0,0.001
0.3345442701866672,88.32,9.0,2048.0,0.001
0.33479600224145656,88.72,10.0,2048.0,0.001
0.34556085170264456,89.1,11.0,2048.0,0.001
0.33773637226053105,89.33,12.0,2048.0,0.001
0.3482257091220777,88.96,13.0,2048.0,0.001
0.3530400040423035,88.94,14.0,2048.0,0.001
0.35852076023057766,89.46,15.0,2048.0,0.001
0.3774965540713565,89.27000000000001,16.0,2048.0,0.001
0.37083969414708723,89.68,17.0,2048.0,0.001
0.35836935850085727,89.44,18.0,2048.0,0.001
0.4182720131650092,89.67,19.0,2048.0,0.001
0.396538461422085,89.46,20.0,2048.0,0.001
