teloss,teacc,epoch,num_neurons,learning_rate
0.6073047706655635,79.4,1.0,2048.0,1e-05
0.5164712134060586,82.43,2.0,2048.0,1e-05
0.47772330729065426,83.2,3.0,2048.0,1e-05
0.4539959826477014,84.03,4.0,2048.0,1e-05
0.4428127316912268,84.3,5.0,2048.0,1e-05
0.4452099818143116,84.46000000000001,6.0,2048.0,1e-05
0.42610567513924497,84.56,7.0,2048.0,1e-05
0.41274328245099184,85.50999999999999,8.0,2048.0,1e-05
0.4036480161794432,85.68,9.0,2048.0,1e-05
0.40050774603892286,85.86,10.0,2048.0,1e-05
0.39109728660932774,86.08,11.0,2048.0,1e-05
0.3886976423347072,86.32,12.0,2048.0,1e-05
0.38241881549738016,86.42999999999999,13.0,2048.0,1e-05
0.38102333968991686,86.56,14.0,2048.0,1e-05
0.373839660340054,86.52,15.0,2048.0,1e-05
0.37225598599880366,86.89,16.0,2048.0,1e-05
0.3698377528577853,86.88,17.0,2048.0,1e-05
0.3657915303661565,86.89,18.0,2048.0,1e-05
0.36016505894957074,87.18,19.0,2048.0,1e-05
0.36138325303223484,87.2,20.0,2048.0,1e-05
