teloss,teacc,epoch,num_neurons,learning_rate
0.42755609095855884,84.84,1.0,2048.0,0.0001
0.37769711055573385,86.2,2.0,2048.0,0.0001
0.35419398185553824,87.22999999999999,3.0,2048.0,0.0001
0.34334598699952384,87.09,4.0,2048.0,0.0001
0.3367597982761966,88.12,5.0,2048.0,0.0001
0.32925841648867177,87.99,6.0,2048.0,0.0001
0.31176405349022646,88.96,7.0,2048.0,0.0001
0.3263645126086891,88.49000000000001,8.0,2048.0,0.0001
0.3150901042257145,89.0,9.0,2048.0,0.0001
0.30625892838664875,89.47,10.0,2048.0,0.0001
0.30978962294994644,89.33,11.0,2048.0,0.0001
0.312717061798284,89.48,12.0,2048.0,0.0001
0.3007718359778641,89.87,13.0,2048.0,0.0001
0.30798107314451484,89.98,14.0,2048.0,0.0001
0.30847472184972397,89.99000000000001,15.0,2048.0,0.0001
0.3511185951198742,89.25999999999999,16.0,2048.0,0.0001
0.31591270512835995,90.4,17.0,2048.0,0.0001
0.3235408391827231,89.95,18.0,2048.0,0.0001
0.37305696674023464,88.85,19.0,2048.0,0.0001
0.3506146689082027,89.77000000000001,20.0,2048.0,0.0001
