teloss,teacc,epoch,num_neurons,learning_rate
0.5260549411652194,81.24,1.0,1024.0,0.01
0.5041031649537907,82.62,2.0,1024.0,0.01
0.506289105886107,83.04,3.0,1024.0,0.01
0.4522959780731019,84.15,4.0,1024.0,0.01
0.42586088968310387,84.89,5.0,1024.0,0.01
0.4430746736989659,84.63000000000001,6.0,1024.0,0.01
0.4211310803130933,84.68,7.0,1024.0,0.01
0.44517800496641996,84.64,8.0,1024.0,0.01
0.4309246766908913,84.49,9.0,1024.0,0.01
0.4387288334643006,84.64,10.0,1024.0,0.01
0.4378987718729456,84.85000000000001,11.0,1024.0,0.01
0.4334064865378058,84.8,12.0,1024.0,0.01
0.44234415471174154,84.73,13.0,1024.0,0.01
0.4287744734887105,84.89999999999999,14.0,1024.0,0.01
0.4237315067250258,84.87,15.0,1024.0,0.01
0.43600800154125613,85.11,16.0,1024.0,0.01
0.46560441821244114,83.74000000000001,17.0,1024.0,0.01
0.43856620314014944,84.99,18.0,1024.0,0.01
0.4211020421260481,85.61,19.0,1024.0,0.01
0.4269568007083456,85.25,20.0,1024.0,0.01
